,co_code,tradedate,dayopen,dayhigh,daylow,last_price,volume
392,815,5/16/2008 12:00:00 AM,655,666,646,651.3,252389
393,815,5/20/2008 12:00:00 AM,650,656.7,633,639.2,457462
394,815,5/21/2008 12:00:00 AM,631,665.8,625.55,658.2,444219
395,815,5/22/2008 12:00:00 AM,652,694.8,643,681.55,798210
396,815,5/23/2008 12:00:00 AM,684.7,698,670.25,686.75,633853
397,815,5/26/2008 12:00:00 AM,685,708,672.15,689.75,507110
398,815,5/27/2008 12:00:00 AM,695,698.8,684,694.9,276800
399,815,5/28/2008 12:00:00 AM,695,695.05,672.35,682.35,406743
400,815,5/29/2008 12:00:00 AM,696,704.3,670,676.4,460631
401,815,5/30/2008 12:00:00 AM,677.1,720,675,714.15,898603
402,815,6/2/2008 12:00:00 AM,720,728,701,720.2,824734
403,815,6/3/2008 12:00:00 AM,712.5,717.95,685,694.95,544136
404,815,6/4/2008 12:00:00 AM,688,710.4,660,668.6,332058
405,815,6/5/2008 12:00:00 AM,669,709.95,669,700.8,555219
406,815,6/6/2008 12:00:00 AM,710,710,690,696.25,408408
407,815,6/9/2008 12:00:00 AM,667,714.4,667,692.65,786056
408,815,6/10/2008 12:00:00 AM,695,711,692,697.9,786145
409,815,6/11/2008 12:00:00 AM,700,724.9,688,709.4,623040
410,815,6/12/2008 12:00:00 AM,707,714,692.65,703.2,722893
411,815,6/13/2008 12:00:00 AM,699,732.9,695.55,727.8,1478703
412,815,6/16/2008 12:00:00 AM,739.9,739.9,707.35,715.2,396971
413,815,6/17/2008 12:00:00 AM,715.05,723,705,708.6,363556
414,815,6/18/2008 12:00:00 AM,709.05,715,685,689.4,236910
415,815,6/19/2008 12:00:00 AM,697,698,672.5,681.2,623747
416,815,6/20/2008 12:00:00 AM,681,684.05,650.2,655.05,386479
417,815,6/23/2008 12:00:00 AM,653,659.9,632.1,647.55,269822
418,815,6/24/2008 12:00:00 AM,648,679.9,648,659.6,205119
419,815,6/25/2008 12:00:00 AM,640,664.9,640,655.85,210147
420,815,6/26/2008 12:00:00 AM,664,679.8,643.2,656.8,385830
421,815,6/27/2008 12:00:00 AM,645,672,637,657.25,401757
422,815,6/30/2008 12:00:00 AM,660.25,674,645.2,669.8,344969
423,815,7/1/2008 12:00:00 AM,667,688.8,652.35,660.25,266014
424,815,7/2/2008 12:00:00 AM,638.55,670,638.55,659.8,425537
425,815,7/3/2008 12:00:00 AM,662,663.9,640.1,655,225414
426,815,7/4/2008 12:00:00 AM,654.45,668.9,628.1,645.15,380429
427,815,7/7/2008 12:00:00 AM,650,654,633.15,640.05,233431
428,815,7/8/2008 12:00:00 AM,625.55,656,625.55,644.75,130297
429,815,7/9/2008 12:00:00 AM,675,675,651.1,655.95,348338
430,815,7/10/2008 12:00:00 AM,665,665,649.5,652.9,204112
431,815,7/11/2008 12:00:00 AM,655,659,639.1,648.5,240343
432,815,7/14/2008 12:00:00 AM,648.5,666,642.7,656.4,257019
433,815,7/15/2008 12:00:00 AM,651,652.9,637.95,647.85,184721
434,815,7/16/2008 12:00:00 AM,643,653.95,623.3,630.55,478514
435,815,7/17/2008 12:00:00 AM,639,649,633,642.45,227606
436,815,7/18/2008 12:00:00 AM,645,670.5,642.05,662.8,547879
437,815,7/21/2008 12:00:00 AM,661,697.5,652,677.8,1024567
438,815,7/22/2008 12:00:00 AM,660,668.9,611.5,627.2,1122256
439,815,7/23/2008 12:00:00 AM,643.9,669.6,624.5,632.55,839032
440,815,7/24/2008 12:00:00 AM,632.55,643,613,639.9,407424
441,815,7/25/2008 12:00:00 AM,620.55,639,620.55,634.95,389577
442,815,7/28/2008 12:00:00 AM,633,649.9,620.15,629.6,160322
443,815,7/29/2008 12:00:00 AM,621,621,581.05,592.8,1016384
444,815,7/30/2008 12:00:00 AM,596,598.95,582.2,585.55,545115
445,815,7/31/2008 12:00:00 AM,590,594,565.1,569.15,1308356
446,815,8/1/2008 12:00:00 AM,550.55,592.9,550.55,584.85,298440
447,815,8/4/2008 12:00:00 AM,587,593,574,587.45,239170
448,815,8/5/2008 12:00:00 AM,588,594,578.1,589.45,1120581
449,815,8/6/2008 12:00:00 AM,597,608,577.7,582.9,1681927
450,815,8/7/2008 12:00:00 AM,590,618.95,582.5,609.8,359318
451,815,8/8/2008 12:00:00 AM,606.8,631.9,602,625.9,297828
452,815,8/11/2008 12:00:00 AM,645,645,603.7,608.85,889631
453,815,8/12/2008 12:00:00 AM,629.5,629.5,591,598.4,568046
454,815,8/13/2008 12:00:00 AM,582.55,612,582.55,600.6,157755
455,815,8/14/2008 12:00:00 AM,600,600,583.1,589.15,486047
456,815,8/18/2008 12:00:00 AM,589.95,607.3,582.1,603.8,206059
457,815,8/19/2008 12:00:00 AM,602,614.4,600.05,602.65,253951
458,815,8/20/2008 12:00:00 AM,606.55,612,598.1,602.6,210090
459,815,8/21/2008 12:00:00 AM,591,608,588.2,592.8,198111
460,815,8/22/2008 12:00:00 AM,600,600,580.05,585.1,159197
461,815,8/25/2008 12:00:00 AM,590.05,598,581.15,587.35,149482
462,815,8/26/2008 12:00:00 AM,583.05,590.7,571,573.7,167452
463,815,8/27/2008 12:00:00 AM,579,597.05,575,589.7,470904
464,815,8/28/2008 12:00:00 AM,591,594.75,560.25,566.9,565010
465,815,8/29/2008 12:00:00 AM,586.95,586.95,575,579.15,198104
466,815,9/1/2008 12:00:00 AM,573,594.9,573,580.1,357020
467,815,9/2/2008 12:00:00 AM,581,599.7,580.2,593.25,251936
468,815,9/4/2008 12:00:00 AM,593.1,606.9,590,600.5,292726
469,815,9/5/2008 12:00:00 AM,594,599.9,583.25,584.65,110735
470,815,9/8/2008 12:00:00 AM,590,604.9,588,592.05,284086
471,815,9/9/2008 12:00:00 AM,591,596.6,572,578.35,1265115
472,815,9/10/2008 12:00:00 AM,572,580,566.05,567.6,306256
473,815,9/11/2008 12:00:00 AM,574,574,555,559.4,82514
474,815,9/12/2008 12:00:00 AM,562,571.8,551,570.15,335188
475,815,9/15/2008 12:00:00 AM,557,570,538,561.5,125522
476,815,9/16/2008 12:00:00 AM,550,560,524.5,537.8,400836
477,815,9/17/2008 12:00:00 AM,538,547,519,521.75,418852
478,815,9/18/2008 12:00:00 AM,515,529.9,487.25,518.75,454739
479,815,9/19/2008 12:00:00 AM,522.1,542,515,520.15,437606
480,815,9/22/2008 12:00:00 AM,538,538,515.6,529.3,318990
481,815,9/23/2008 12:00:00 AM,521,527,517.05,523.55,356455
482,815,9/24/2008 12:00:00 AM,520,531.95,516.1,523.6,240008
483,815,9/25/2008 12:00:00 AM,520,529,506.1,521.55,466379
484,815,9/26/2008 12:00:00 AM,518.5,518.5,512,515.65,91854
485,815,9/29/2008 12:00:00 AM,515,588.25,495.9,507.85,285802
486,815,9/30/2008 12:00:00 AM,490.1,515,465,509.95,205631
487,815,10/1/2008 12:00:00 AM,564,564,510,532.45,74386
488,815,10/3/2008 12:00:00 AM,516,562,516,550.1,414573
489,815,10/6/2008 12:00:00 AM,539.9,539.9,470.05,475.75,750151
490,815,10/7/2008 12:00:00 AM,480,491.9,445,450,189387
491,815,10/8/2008 12:00:00 AM,431.95,483.5,410,465.15,771314
492,815,10/10/2008 12:00:00 AM,445,459.8,401.2,436.25,1222090
493,815,10/13/2008 12:00:00 AM,449.25,449.25,401,430.75,646873
494,815,10/14/2008 12:00:00 AM,449.25,463.4,442.1,455.6,164612
495,815,10/15/2008 12:00:00 AM,456,466,411.1,442.9,332895
496,815,10/16/2008 12:00:00 AM,420,466.75,414.05,451.4,613834
497,815,10/17/2008 12:00:00 AM,460,465,440.25,448.45,128291
498,815,10/20/2008 12:00:00 AM,438,505,435.6,484.7,676857
499,815,10/21/2008 12:00:00 AM,490,526.95,471.5,509.8,1020408
500,815,10/22/2008 12:00:00 AM,512,512,470.1,480.2,565250
501,815,10/23/2008 12:00:00 AM,436.25,478.8,436.25,465.6,724280
502,815,10/24/2008 12:00:00 AM,425.55,463,425.55,444.6,483272
503,815,10/27/2008 12:00:00 AM,448.25,448.25,423,425.7,212802
504,815,10/28/2008 12:00:00 AM,449,459,413.05,421.4,26950
505,815,10/29/2008 12:00:00 AM,430,438.5,404,416.2,1254388
506,815,10/31/2008 12:00:00 AM,425,464.9,419,429.9,562630
507,815,11/3/2008 12:00:00 AM,436,436,398.15,403,853239
508,815,11/4/2008 12:00:00 AM,407,419,395,401.25,899546
509,815,11/5/2008 12:00:00 AM,407.5,414,404.05,406.85,439812
510,815,11/6/2008 12:00:00 AM,404,427.65,400.1,412.4,578061
511,815,11/7/2008 12:00:00 AM,402,418,402,408.15,200672
512,815,11/10/2008 12:00:00 AM,418,424,408.05,415.45,264613
513,815,11/11/2008 12:00:00 AM,415.05,433.4,413,422.3,544498
514,815,11/12/2008 12:00:00 AM,420.5,421,408.95,414.85,144592
515,815,11/14/2008 12:00:00 AM,415,421,402.2,405.65,418781
516,815,11/17/2008 12:00:00 AM,406,408.9,396.5,398.55,289611
517,815,11/18/2008 12:00:00 AM,395,408.9,387,402.1,151658
518,815,11/19/2008 12:00:00 AM,405.05,421.75,405.05,418.05,577016
519,815,11/20/2008 12:00:00 AM,411,423,400,416.15,235473
520,815,11/21/2008 12:00:00 AM,413.8,419,400,415.4,240424
521,815,11/24/2008 12:00:00 AM,420.15,434.85,405.15,430.6,249198
522,815,11/25/2008 12:00:00 AM,421.4,435,414.6,417.8,634667
523,815,11/26/2008 12:00:00 AM,418,430,413.6,424.2,160460
524,815,11/28/2008 12:00:00 AM,420.05,432,420.05,427.2,748847
525,815,12/1/2008 12:00:00 AM,435,459.65,425.15,447.85,672062
526,815,12/2/2008 12:00:00 AM,380,483.5,380,469.05,922231
527,815,12/3/2008 12:00:00 AM,480,493.95,469,475.35,1324941
528,815,12/4/2008 12:00:00 AM,483.5,487,466.2,478.95,613628
529,815,12/5/2008 12:00:00 AM,476,491.8,474.05,475.75,347898
530,815,12/8/2008 12:00:00 AM,495,495,477.1,482.8,126424
531,815,12/10/2008 12:00:00 AM,493,495.9,473.1,484.15,630621
532,815,12/11/2008 12:00:00 AM,489,490,444.1,459.2,635403
533,815,12/12/2008 12:00:00 AM,449.1,455,440,443.7,154823
534,815,12/15/2008 12:00:00 AM,449,466,446.2,453,567288
535,815,12/16/2008 12:00:00 AM,429.65,474.1,429.65,453.1,228496
536,815,12/17/2008 12:00:00 AM,456,461,438,443.2,411564
537,815,12/18/2008 12:00:00 AM,439,461.9,431.05,456.5,261883
538,815,12/19/2008 12:00:00 AM,451.1,482,451.1,476.25,385385
539,815,12/22/2008 12:00:00 AM,477.75,489.7,474,477.65,114210
540,815,12/23/2008 12:00:00 AM,470,474.9,446.5,467.85,275403
541,815,12/24/2008 12:00:00 AM,470,485.95,455,472,371924
542,815,12/26/2008 12:00:00 AM,473,477.9,465.25,468.25,107096
543,815,12/29/2008 12:00:00 AM,466.8,470,461.15,465.55,96306
544,815,12/30/2008 12:00:00 AM,468.05,476.4,465.55,470.75,80678
545,815,12/31/2008 12:00:00 AM,475.75,485.5,465.25,468.65,139032
546,815,1/1/2009 12:00:00 AM,473.9,474.9,463,467.6,86010
547,815,1/2/2009 12:00:00 AM,470.5,474.35,466,468,317223
548,815,1/5/2009 12:00:00 AM,475,478,468,471.25,200154
549,815,1/6/2009 12:00:00 AM,474.5,492,468.1,486.7,702599
550,815,1/7/2009 12:00:00 AM,499.85,506,452.35,464.9,759716
551,815,1/9/2009 12:00:00 AM,466,488.8,455,459.9,227697
552,815,1/12/2009 12:00:00 AM,460.1,478,460.1,468.45,434823
553,815,1/13/2009 12:00:00 AM,465.75,478,448,452.75,544994
554,815,1/14/2009 12:00:00 AM,458.9,487,458.9,475.95,451523
555,815,1/15/2009 12:00:00 AM,471.25,480,440.2,445.2,400584
556,815,1/16/2009 12:00:00 AM,448.05,454.9,433.5,447.3,245106
557,815,1/19/2009 12:00:00 AM,453,461.7,446.05,457.45,244816
558,815,1/20/2009 12:00:00 AM,455,471.25,449.05,467.9,396897
559,815,1/21/2009 12:00:00 AM,464.9,464.9,442.05,447.05,506395
560,815,1/22/2009 12:00:00 AM,450,455,418.05,428.5,458202
561,815,1/23/2009 12:00:00 AM,422,441.1,421,432.2,217054
562,815,1/27/2009 12:00:00 AM,440,447,431.1,443.9,144589
563,815,1/28/2009 12:00:00 AM,445,449.9,440.1,442.55,108407
564,815,1/29/2009 12:00:00 AM,440,458.95,435,453.05,275559
565,815,1/30/2009 12:00:00 AM,441.65,455.5,440.5,449.8,208004
566,815,2/2/2009 12:00:00 AM,446.05,455.1,444.2,448.9,65220
567,815,2/3/2009 12:00:00 AM,450,453,432.2,437.8,166678
568,815,2/4/2009 12:00:00 AM,437,449.8,432,436.6,219596
569,815,2/5/2009 12:00:00 AM,438,450.05,438,447.95,354983
570,815,2/6/2009 12:00:00 AM,453,462,452,458.9,119667
571,815,2/9/2009 12:00:00 AM,462,467.9,460,465.05,251204
572,815,2/10/2009 12:00:00 AM,468.8,468.8,459.05,464.35,64897
573,815,2/11/2009 12:00:00 AM,455,458.9,441,444.95,301539
574,815,2/12/2009 12:00:00 AM,443,450,431.5,434.8,326181
575,815,2/13/2009 12:00:00 AM,440,444.9,430,430.5,581019
576,815,2/16/2009 12:00:00 AM,430,431,407.3,410.3,702467
577,815,2/17/2009 12:00:00 AM,410,410.3,393.3,401.2,497743
578,815,2/18/2009 12:00:00 AM,397.5,409.9,388,398.15,575236
579,815,2/19/2009 12:00:00 AM,403,408.5,393.3,405.95,553193
580,815,2/20/2009 12:00:00 AM,400,400.25,389.05,395.2,376725
581,815,2/24/2009 12:00:00 AM,389,402,388,397.7,788196
582,815,2/25/2009 12:00:00 AM,400,407.5,396.2,403.25,366607
583,815,2/26/2009 12:00:00 AM,403,409.5,400.25,406.6,630629
584,815,2/27/2009 12:00:00 AM,401.55,409,386.1,391.85,681801
585,815,3/2/2009 12:00:00 AM,390,401.85,382.65,398.75,429811
586,815,3/3/2009 12:00:00 AM,400,402,391,397.2,272765
587,815,3/4/2009 12:00:00 AM,399.65,399.65,381.5,389.8,535819
588,815,3/5/2009 12:00:00 AM,392,397.9,355.25,374,1316113
589,815,3/6/2009 12:00:00 AM,372,392.85,357,385.6,1257331
590,815,3/9/2009 12:00:00 AM,380.1,384.95,369.5,376.65,688828
591,815,3/12/2009 12:00:00 AM,365.65,401.95,365.65,398.05,846804
592,815,3/13/2009 12:00:00 AM,419.1,425.9,401.2,412.5,413139
593,815,3/16/2009 12:00:00 AM,415.5,435.25,411.2,433.9,278622
594,815,3/17/2009 12:00:00 AM,434.9,440.5,420.1,424.95,154849
595,815,3/18/2009 12:00:00 AM,429,442.4,428,436.8,226776
596,815,3/19/2009 12:00:00 AM,435,443.8,423.15,436.4,257379
597,815,3/20/2009 12:00:00 AM,443.4,448.7,415,422.45,329241
598,815,3/23/2009 12:00:00 AM,425.95,439.9,415.65,435.7,273135
599,815,3/24/2009 12:00:00 AM,440.2,440.2,415.2,425.2,230244
600,815,3/25/2009 12:00:00 AM,426,428.25,421.5,425.25,210846
601,815,3/26/2009 12:00:00 AM,430,454.75,428.95,444.85,490372
602,815,3/27/2009 12:00:00 AM,444,479,444,474.25,493878
603,815,3/30/2009 12:00:00 AM,465,474.45,450,466.35,398373
604,815,3/31/2009 12:00:00 AM,466,495,461.25,490.2,715093
605,815,4/1/2009 12:00:00 AM,495,495,475.3,482,338154
606,815,4/2/2009 12:00:00 AM,483.1,514.85,480,502.5,525757
607,815,4/6/2009 12:00:00 AM,500,519.5,500,514.1,259674
608,815,4/8/2009 12:00:00 AM,509.9,529.8,490.5,520.5,668523
609,815,4/9/2009 12:00:00 AM,522.1,528.9,511.5,517.1,131800
610,815,4/13/2009 12:00:00 AM,520.15,541.8,520.15,529.7,130309
611,815,4/15/2009 12:00:00 AM,526,558,524.15,545.95,141284
612,815,4/16/2009 12:00:00 AM,550,564,521,526.95,298451
613,815,4/17/2009 12:00:00 AM,522.05,543,522.05,535.75,277278
614,815,4/20/2009 12:00:00 AM,536,554.7,530,544.45,295045
615,815,4/21/2009 12:00:00 AM,535,546.8,534.8,535.85,114421
616,815,4/22/2009 12:00:00 AM,543,556.25,532,553.25,385359
617,815,4/23/2009 12:00:00 AM,536.2,574.7,536.2,566.15,142695
618,815,4/24/2009 12:00:00 AM,563,563,541.25,554.5,251504
619,815,4/27/2009 12:00:00 AM,554,579.9,541,567.9,419415
620,815,4/28/2009 12:00:00 AM,570.25,570.25,536.7,548.25,260955
621,815,4/29/2009 12:00:00 AM,555,559.75,533.65,544.75,307685
622,815,5/4/2009 12:00:00 AM,544.75,584.9,544.75,567.45,284424
623,815,5/5/2009 12:00:00 AM,560,569,552,560.45,320550
624,815,5/6/2009 12:00:00 AM,560,575,555,568.45,252051
625,815,5/7/2009 12:00:00 AM,579,582,568.05,574.9,194636
626,815,5/8/2009 12:00:00 AM,573.9,590,537.3,551,504347
627,815,5/11/2009 12:00:00 AM,553,569,551.5,558.9,113753
628,815,5/12/2009 12:00:00 AM,555,599.7,545.5,594.45,434588
629,815,5/13/2009 12:00:00 AM,595,598.8,575.2,584.95,429993
630,815,5/14/2009 12:00:00 AM,579,590.95,568.2,587.15,76188
631,815,5/15/2009 12:00:00 AM,592.2,599.85,568.05,573.55,236616
632,815,5/18/2009 12:00:00 AM,595,650,595,612.95,707
633,815,5/19/2009 12:00:00 AM,630,632.85,563.55,591.95,738882
634,815,5/20/2009 12:00:00 AM,593.9,644.9,593.9,630.25,819622
635,815,5/21/2009 12:00:00 AM,630.25,657.75,628.4,638.25,530147
636,815,5/22/2009 12:00:00 AM,641,675.9,619.85,660.95,666266
637,815,5/25/2009 12:00:00 AM,662.1,662.1,635.2,650.65,603848
638,815,5/26/2009 12:00:00 AM,655,674,654.85,661.15,512383
639,815,5/27/2009 12:00:00 AM,670,681.5,661.1,674.35,480125
640,815,5/28/2009 12:00:00 AM,674,679.7,653.2,662,567299
641,815,5/29/2009 12:00:00 AM,670,674,635.2,647.5,1025725
642,815,6/1/2009 12:00:00 AM,648,659.7,631,636.15,1053153
643,815,6/2/2009 12:00:00 AM,641.35,644,608.05,616.05,644144
644,815,6/3/2009 12:00:00 AM,620,637.7,595.5,621.95,629324
645,815,6/4/2009 12:00:00 AM,627,649.95,614.05,645.25,1018625
646,815,6/5/2009 12:00:00 AM,650,700,642,686.3,1284944
647,815,6/8/2009 12:00:00 AM,687,699,677,685.7,600940
648,815,6/9/2009 12:00:00 AM,686,723.85,682,711.8,641181
649,815,6/10/2009 12:00:00 AM,715,767,712,751.65,1117227
650,815,6/11/2009 12:00:00 AM,751.8,766.95,724,741.05,339521
651,815,6/12/2009 12:00:00 AM,750,750,700,705.1,215252
652,815,6/15/2009 12:00:00 AM,699,721.9,672.1,705.55,415984
653,815,6/16/2009 12:00:00 AM,700,745,694,712.9,563854
654,815,6/17/2009 12:00:00 AM,707.15,737.8,695,715.25,459822
655,815,6/18/2009 12:00:00 AM,715,744.9,713.05,728.4,654352
656,815,6/19/2009 12:00:00 AM,730,745,730,734.7,1042628
657,815,6/22/2009 12:00:00 AM,735,750.9,719.95,734.85,352066
658,815,6/23/2009 12:00:00 AM,725,747.9,721.65,744.7,246364
659,815,6/24/2009 12:00:00 AM,751,759.5,740.1,743.65,249637
660,815,6/25/2009 12:00:00 AM,755.1,775.1,745.05,756.95,938107
661,815,6/26/2009 12:00:00 AM,750,789,750,770.2,743913
662,815,6/29/2009 12:00:00 AM,777,792,773,782.8,230680
663,815,6/30/2009 12:00:00 AM,790,800,770.3,779.85,141313
664,815,7/1/2009 12:00:00 AM,780,798.9,773,787.25,496492
665,815,7/2/2009 12:00:00 AM,799.7,808.5,776.2,787.35,414694
666,815,7/3/2009 12:00:00 AM,792,805.5,792,797.45,447202
667,815,7/6/2009 12:00:00 AM,796,796,758,766.65,244662
668,815,7/7/2009 12:00:00 AM,770.25,794.5,770.25,784.8,389784
669,815,7/8/2009 12:00:00 AM,785.25,815.2,785.25,806.55,403187
670,815,7/9/2009 12:00:00 AM,809.75,824,802.25,808.5,396044
671,815,7/10/2009 12:00:00 AM,802,815,790.05,798.75,430649
672,815,7/13/2009 12:00:00 AM,797,797,760.75,766.55,113104
673,815,7/14/2009 12:00:00 AM,770,779,761.5,769.35,119826
674,815,7/15/2009 12:00:00 AM,769,776.65,754,765.85,314944
675,815,7/16/2009 12:00:00 AM,774,777.05,751,755.35,140515
676,815,7/17/2009 12:00:00 AM,761,776.9,750,768.6,137363
677,815,7/20/2009 12:00:00 AM,782,798,770,790.25,77768
678,815,7/21/2009 12:00:00 AM,795,814.95,786.25,791.6,222133
679,815,7/22/2009 12:00:00 AM,799,820.8,746.6,751.05,1012173
680,815,7/23/2009 12:00:00 AM,755,793,728.05,784.95,916285
681,815,7/24/2009 12:00:00 AM,790,823,788.05,814.95,700047
682,815,7/27/2009 12:00:00 AM,820,825,796.15,816,355371
683,815,7/28/2009 12:00:00 AM,823.85,823.85,790.1,802.6,248466
684,815,7/29/2009 12:00:00 AM,802,817.95,792,805.3,174276
685,815,7/30/2009 12:00:00 AM,810,835.9,802.1,824.75,543619
686,815,7/31/2009 12:00:00 AM,833,835,812,820.3,266310
687,815,8/3/2009 12:00:00 AM,817.2,832,806.1,814.1,252364
688,815,8/4/2009 12:00:00 AM,817,822.5,802.4,817.45,156324
689,815,8/5/2009 12:00:00 AM,823,824.5,807,821.9,64195
690,815,8/6/2009 12:00:00 AM,811.55,819.8,795.1,801.85,108233
691,815,8/7/2009 12:00:00 AM,804.7,809.7,783.4,787.55,211094
692,815,8/10/2009 12:00:00 AM,793,804.8,772,779.95,247352
693,815,8/11/2009 12:00:00 AM,788,807,768.1,800,301483
694,815,8/12/2009 12:00:00 AM,794,810,780,800.45,146523
695,815,8/13/2009 12:00:00 AM,802,820,799.9,803.9,220759
696,815,8/14/2009 12:00:00 AM,806,806,794,802.95,90992
697,815,8/17/2009 12:00:00 AM,792.3,802.7,790.15,792.25,136695
698,815,8/18/2009 12:00:00 AM,787.7,798,773.75,789.75,256333
699,815,8/19/2009 12:00:00 AM,795.95,808.9,790.3,799.55,222318
700,815,8/20/2009 12:00:00 AM,790,804.9,790,802.6,121334
701,815,8/21/2009 12:00:00 AM,795,811,784,804.45,134911
702,815,8/24/2009 12:00:00 AM,806,813.95,800.2,805.6,158175
703,815,8/25/2009 12:00:00 AM,801.25,818,795,809.4,107500
704,815,8/26/2009 12:00:00 AM,818,830,802,825.8,288075
705,815,8/27/2009 12:00:00 AM,826.25,836,805.05,814.9,317723
706,815,8/28/2009 12:00:00 AM,815.05,819.95,801.1,817.4,167425
707,815,8/31/2009 12:00:00 AM,810.05,810.05,789,792.9,276141
708,815,9/1/2009 12:00:00 AM,792,804.9,781,784.7,298487
709,815,9/2/2009 12:00:00 AM,780.1,790.95,775.2,778.85,107500
710,815,9/3/2009 12:00:00 AM,775,782,763,766.55,362565
711,815,9/4/2009 12:00:00 AM,745.2,781,745.2,772.8,447191
712,815,9/7/2009 12:00:00 AM,767.6,799.05,767.6,794.1,278251
713,815,9/8/2009 12:00:00 AM,799,803,792.2,795.05,126879
714,815,9/9/2009 12:00:00 AM,803.3,805,787.5,793.05,734019
715,815,9/10/2009 12:00:00 AM,802,851,797.9,821.05,1063686
716,815,9/11/2009 12:00:00 AM,822,834.4,800,809.7,629416
717,815,9/14/2009 12:00:00 AM,814,828.8,797.35,819.7,540826
718,815,9/15/2009 12:00:00 AM,827.3,834,819.2,828.5,687523
719,815,9/16/2009 12:00:00 AM,829.05,840.95,825.45,830.55,934451
720,815,9/17/2009 12:00:00 AM,831,845,818,835.05,624743
721,815,9/18/2009 12:00:00 AM,845,871.5,839,866,894661
722,815,9/22/2009 12:00:00 AM,868,878.7,848.8,862.3,405928
723,815,9/23/2009 12:00:00 AM,867,881.5,849,869,397783
724,815,9/24/2009 12:00:00 AM,884,896,865.1,892.25,669242
725,815,9/25/2009 12:00:00 AM,912,1003.7,912,987.55,2147820
726,815,9/29/2009 12:00:00 AM,999,1018.1,971.25,988.1,1262602
727,815,9/30/2009 12:00:00 AM,980,1015.7,934.55,992.75,1930048
728,815,10/1/2009 12:00:00 AM,982,982,950,952.2,862270
729,815,10/5/2009 12:00:00 AM,948,948,916.55,920.75,791545
730,815,10/6/2009 12:00:00 AM,927.75,947.65,905.5,938.65,744009
731,815,10/7/2009 12:00:00 AM,942,960,935,948.15,867249
732,815,10/8/2009 12:00:00 AM,949,982.5,931.9,977.9,847666
733,815,10/9/2009 12:00:00 AM,985,990,950,958.7,464891
734,815,10/12/2009 12:00:00 AM,964.9,977.75,950,962.4,378330
735,815,10/14/2009 12:00:00 AM,966,987,966,983,302504
736,815,10/15/2009 12:00:00 AM,990,992.85,960.1,966.6,298696
737,815,10/16/2009 12:00:00 AM,967,971,937.15,940.6,339491
738,815,10/17/2009 12:00:00 AM,947,953,940,944.6,29973
739,815,10/20/2009 12:00:00 AM,946.8,953.9,930.2,933.9,163308
740,815,10/21/2009 12:00:00 AM,932,945,905.6,912.15,426786
741,815,10/22/2009 12:00:00 AM,909.7,921.75,890,902.65,235669
742,815,10/23/2009 12:00:00 AM,915,964.9,912,959.6,1129229
743,815,10/26/2009 12:00:00 AM,940,991.85,940,975.6,759752
744,815,10/27/2009 12:00:00 AM,975.6,1001.35,974,991.1,856851
745,815,10/28/2009 12:00:00 AM,985,1010,985,999.6,440803
746,815,10/29/2009 12:00:00 AM,988,1039,942,1016.2,752733
747,815,10/30/2009 12:00:00 AM,1027.9,1035,1002,1011.4,589920
748,815,11/3/2009 12:00:00 AM,1039.8,1095.5,1016,1034.5,1782113
749,815,11/4/2009 12:00:00 AM,1059.9,1075.7,1037,1064.5,610329
750,815,11/5/2009 12:00:00 AM,1064.5,1081,1043.55,1070.75,540374
751,815,11/6/2009 12:00:00 AM,1085,1087.3,1062.05,1069.25,248850
752,815,11/9/2009 12:00:00 AM,1080,1119.85,1065,1099.85,432244
753,815,11/10/2009 12:00:00 AM,1105.2,1119,1082.65,1091.25,376828
754,815,11/11/2009 12:00:00 AM,1104,1135,1080.1,1128.9,561161
755,815,11/12/2009 12:00:00 AM,1132,1139.5,1097,1108.75,362540
756,815,11/13/2009 12:00:00 AM,1107,1120.95,1096,1108.65,162748
757,815,11/16/2009 12:00:00 AM,1110,1124.6,1080.5,1102.35,711035
758,815,11/17/2009 12:00:00 AM,1109.9,1119.8,1095.05,1110.75,511877
759,815,11/18/2009 12:00:00 AM,1110.75,1124.9,1103.05,1107.65,319970
760,815,11/19/2009 12:00:00 AM,1106,1107.65,1082.3,1098.9,365055
761,815,11/20/2009 12:00:00 AM,1095,1126,1083.2,1117.55,957466
762,815,11/23/2009 12:00:00 AM,1053.35,1146,1053.35,1104.15,603665
763,815,11/24/2009 12:00:00 AM,1119.45,1119.45,1060.1,1109.35,331496
764,815,11/25/2009 12:00:00 AM,1118.7,1118.7,1093.2,1100.25,227834
